"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
699,689,4,0.326499998569489,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['acabar', 'guerra', 'violencia']","Conectividad y transporte","opd la serena",4,4101,"6 a 9",2,"Oficina de Protección de Derechos"
700,690,8,0.336800009012222,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['realizar', 'evento', 'gente', 'comer', 'poder', 'comer']","Espacios públicos","opd la serena",4,4101,"10 a 13",2,"Oficina de Protección de Derechos"
701,691,5,0.276199996471405,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['ninos', 'violencia', 'necearia', 'autoridad', 'deber', 'escuchar', 'poblar', 'necesitar', 'acabar']","Seguridad","opd valle del itata infancia dideco coelemu chile crece contigo coelemu",16,16203,"Todos",19,"Establecimiento Educacional"
702,692,8,0.263999998569489,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['dentro', 'necesidad', 'destacar', 'identificar', 'ninos_ninas', 'falto', 'manera', 'seguro', 'gustar']","Espacios públicos","escuela de verano",6,6110,"6 a 9",55,"Otro"
703,693,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['jugar']","Espacios públicos","centro de niñas y niños con cuidadores principales temporeros",7,7402,"6 a 9",9,"Establecimiento Educacional"
704,694,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['salud']","Mejorar calidad y acceso a salud y educación","organizacion",2,2104,"14 a 18",10,"Otro"
705,695,6,0.271600008010864,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['economicas']","Derechos sociales e igualdad","programas pla independencia y ase dem",13,13108,"14 a 18",4,"Programa Sename"
706,696,8,0.38740000128746,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['espacio', 'divertirse']","Espacios públicos","opd palena",10,10404,"6 a 9",9,"Establecimiento Educacional"
707,697,0,0.219099998474121,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['escuela']","Vivienda","centro de niñas y niños con cuidadores principales temporeros",7,7402,"10 a 13",15,"Establecimiento Educacional"
708,698,1,0.285800009965897,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'democracia']","Mejorar calidad y acceso a salud y educación","opd palena",10,10404,"10 a 13",9,"Establecimiento Educacional"
709,699,2,0.190400004386902,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['eliminar', 'discriminacion']","Cambios políticos y culturales","opd palena",10,10404,"10 a 13",7,"Establecimiento Educacional"
710,700,4,0.374099999666214,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['libertar', 'personar']","Conectividad y transporte","opd la serena",4,4101,"14 a 18",4,"Oficina de Protección de Derechos"
711,701,5,0.286399990320206,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['ninos', 'identificar', 'necesidad', 'ver', 'mas', 'mamar', 'escuela', 'existir', 'poder', 'ir', 'población']","Seguridad","chile crece contigo",14,14204,"6 a 9",15,"Otro"
712,702,6,0.376199990510941,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['salud', 'gente', 'morir', 'esperar', 'hora', 'medicos', 'enfermedad', 'terminal', 'plata', 'hacer']","Derechos sociales e igualdad","escuela de verano puente ñuble",16,16305,"Todos",12,"Establecimiento Educacional"
713,703,8,0.210999995470047,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'area', 'laboral']","Espacios públicos","centro semicerrado la serena",4,4101,"14 a 18",6,"Otro"
714,704,1,0.333600014448166,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['jovenes', 'gran', 'diferenciar', 'encomiar', 'desigualdad', 'existente', 'salud', 'educacion']","Mejorar calidad y acceso a salud y educación","corporación de acción y oportunidad opcion",13,13117,"14 a 18",4,"Programa Sename"
715,705,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor']","Mejorar calidad y acceso a salud y educación","opd vicuña",4,4106,"Todos",12,"Consejo Consultivo"
716,706,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","opd y ppf fundación mi casa",4,4301,"10 a 13",6,"Programa Sename"
717,707,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'igualitario', 'calidad']","Mejorar calidad y acceso a salud y educación","sename faee aadd concepcion arauco",8,8101,"14 a 18",4,"Programa Sename"
718,708,3,0.198699995875359,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['cambiar', 'presidente']","Paz y justicia","sename cip crc talca",7,7101,"14 a 18",10,"Programa Sename"
719,709,3,0.254900008440018,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['partir', 'enfasis', 'saqueo', 'robo', 'incendio', 'violencia', 'hecho', 'miedo', 'tambien', 'violencia', 'ejemplo', 'barricada', 'personar', 'libertar', 'quedo', 'balazo', 'recibir', 'territorio', 'tambien', 'producir', 'injusticia', 'vivir', 'gente', 'ejemplo', 'alzar', 'metro', 'alzar', 'precio', 'coser', 'abuso_poder', 'bajo', 'pensionar', 'malo', 'bajo', 'ingreso', 'etcétera']","Paz y justicia","opd cerro navia",13,13103,"Todos",63,"Oficina Local de la Niñez"
720,710,5,0.317400008440018,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['dificultar', 'bajar', 'ninos', 'ano', 'comprender', 'actividad']","Seguridad","oficina de protección de los derechos del niño",13,13601,"Todos",30,"Otro"
721,711,1,0.24940000474453,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'libertar', 'manifestarse']","Mejorar calidad y acceso a salud y educación","corporación opcion",13,13103,"14 a 18",7,"Programa Sename"
722,712,8,0.338200002908707,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['espacio', 'librar', 'esparcimiento']","Espacios públicos","opd comuna de diego de almagro",3,3202,"6 a 9",11,"Otro"
723,713,7,0.282000005245209,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['mejorar', 'acceso', 'trabajar']","Acceso a servicios y prestaciones dignas","fundacion dem pla recoleta ase dem",13,13127,"14 a 18",7,"Programa Sename"
724,714,0,0.292600005865097,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['falto', 'aumento', 'sueldo', 'minimos']","Vivienda","libertad asistida especial elqui",4,4101,"14 a 18",6,"Programa Sename"
725,715,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['calidad']","Mejorar calidad y acceso a salud y educación","opd quellon",10,10208,"14 a 18",5,"Oficina de Protección de Derechos"
726,716,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['concienciar', 'medioambiental', 'adulto']","Mejorar calidad y acceso a salud y educación","ilustre mucnicpalidad sagrada familia",7,7307,"6 a 9",27,"Otro"
727,717,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['presidente']","Paz y justicia","opd mataquito",7,7303,"10 a 13",34,"Establecimiento Educacional"
728,718,6,0.332800000905991,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['aprender', 'detalle', 'derecho', 'nino']","Derechos sociales e igualdad","chcc maria elena",2,2302,"Todos",11,"Otro"
729,719,4,0.199399992823601,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['seguro', 'existir', 'saqueo']","Conectividad y transporte","centros para niños con cuidadores principales temporeros",9,9121,"6 a 9",11,"Establecimiento Educacional"
730,720,4,0.200200006365776,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['querer', 'cambiar', 'barrio', 'mejorarlos']","Conectividad y transporte","centro de internación provisoria san joaquín",13,13129,"14 a 18",12,"Programa Sename"
731,721,2,0.222900003194809,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['incendio']","Cambios políticos y culturales","cescof maximino beltrán mora",9,9108,"6 a 9",11,"Otro"
732,722,1,0.221100002527237,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'educacion', 'temer', 'personar']","Mejorar calidad y acceso a salud y educación","oficina de protección de derechos de pirque",13,13202,"10 a 13",8,"Oficina de Protección de Derechos"
733,723,7,0.207599997520447,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['acceso']","Acceso a servicios y prestaciones dignas","centro de internación provisoria de san joaquín",13,13129,"14 a 18",6,"Programa Sename"
734,724,8,0.300000011920929,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'esparcimiento', 'adecuar', 'territorio']","Espacios públicos","centro de internación provisoria de san joaquín",13,13129,"14 a 18",8,"Programa Sename"
735,725,8,0.370999991893768,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['inadecuado', 'falto', 'areas_verdes', 'espacio', 'esparcimiento']","Espacios públicos","centro de internación provisoria san joaquín",13,13129,"14 a 18",10,"Programa Sename"
736,726,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['salud', 'calidad']","Mejorar calidad y acceso a salud y educación","corporación opción linares ase ple pla",7,7401,"14 a 18",7,"Programa Sename"
737,727,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto']","Espacios públicos","opd concepcion",8,8101,"6 a 9",25,"Otro"
738,728,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejores_sueldos', 'salud']","Mejorar calidad y acceso a salud y educación","chile crece contigo bulnes",16,16102,"6 a 9",10,"Establecimiento Educacional"
739,729,1,0.249099999666214,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['expresar', 'exigir', 'derecho', 'personar']","Mejorar calidad y acceso a salud y educación","opd concepcion",8,8101,"6 a 9",13,"Consejo Consultivo"
740,730,5,0.230199992656708,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['mas', 'hermoso']","Seguridad","escuela de verano",5,5401,"6 a 9",11,"Establecimiento Educacional"
741,731,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejores_sueldos', 'salud']","Mejorar calidad y acceso a salud y educación","cncpt bulnes",16,16102,"6 a 9",13,"Establecimiento Educacional"
742,732,6,0.232099995017052,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['vacación', 'digno']","Derechos sociales e igualdad","chile crece contigo",13,13603,"6 a 9",25,"Establecimiento Educacional"
743,733,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejores_sueldos', 'salud']","Mejorar calidad y acceso a salud y educación","chile crece contigo pemuco",16,16105,"10 a 13",10,"Establecimiento Educacional"
744,734,8,0.210999995470047,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'aguar', 'comuna']","Espacios públicos","escuela de verano",5,5401,"10 a 13",6,"Establecimiento Educacional"
745,735,1,0.221100002527237,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['pensionar', 'bajo', 'familia', 'entornar']","Mejorar calidad y acceso a salud y educación","centro de internación provisoria san joaquín",13,13129,"14 a 18",10,"Programa Sename"
746,736,1,0.307900011539459,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'urgente', 'salud', 'dar', 'largo', 'cantidad', 'suficiente', 'medicos']","Mejorar calidad y acceso a salud y educación","opd  calama",2,2201,"14 a 18",6,"Otro"
747,737,4,0.460200011730194,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['necesidad', 'ser_escuchado', 'guiar', 'pensamiento']","Conectividad y transporte","opd calama",2,2201,"10 a 13",22,"Otro"
748,738,1,0.559499979019165,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'salud', 'educacion', 'pensionar']","Mejorar calidad y acceso a salud y educación","chile crece contigo",13,13603,"10 a 13",25,"Establecimiento Educacional"
749,739,5,0.187999993562698,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['grande', 'instancia', 'ninos_ninas', 'grupo', 'familia', 'deber', 'nacer', 'beber', 'deber', 'trasladarse', 'localidad', 'frutillar', 'ser', 'gravar', 'dificultar', 'acceder', 'salud']","Seguridad","opd fresia",10,10104,"10 a 13",5,"Oficina de Protección de Derechos"
750,740,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['violencia', 'muerte']","Conectividad y transporte","chile crece contigo",13,13603,"6 a 9",20,"Establecimiento Educacional"
751,741,8,0.284700006246567,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'espacio', 'sector', 'desarrollarse', 'ninos_ninas', 'mejorar', 'calidad', 'vida']","Espacios públicos","opd la calera",5,5502,"6 a 9",8,"Oficina de Protección de Derechos"
752,742,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['esparcimiento']","Espacios públicos","opd calama",2,2201,"6 a 9",10,"Otro"
753,743,5,0.196099996566772,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['resolver', 'demandar', 'gente']","Seguridad","fundación dem ple independencia y ase dem",13,13108,"14 a 18",7,"Programa Sename"
754,744,9,0.300900012254715,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['padre', 'problema', 'jefe']","Espacios recreativos y de esparcimiento","chile crece contigo",13,13603,"10 a 13",20,"Establecimiento Educacional"
755,745,8,0.286199986934662,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['espacio', 'hoga']","Espacios públicos","chile crece contigo",13,13603,"6 a 9",60,"Establecimiento Educacional"
756,746,1,0.285600006580353,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['dificultad', 'economicas']","Mejorar calidad y acceso a salud y educación","programa mca elqui lrpa",4,4101,"14 a 18",7,"Programa Sename"
757,747,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'trabajar']","Espacios públicos","subse nines bio bio cncpt",8,8308,"10 a 13",20,"Establecimiento Educacional"
758,748,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'paz']","Espacios públicos","escuela de verano",16,16204,"Todos",13,"Establecimiento Educacional"
759,749,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'calidad', 'vida']","Mejorar calidad y acceso a salud y educación","programa mca elqui lrpa",4,4101,"14 a 18",7,"Programa Sename"
760,750,4,0.267399996519089,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['aguar']","Conectividad y transporte","niños y niñas del programa de centros para hijos con madres y o cuidadores principales",9,9115,"10 a 13",13,"Establecimiento Educacional"
761,751,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'trabajar']","Espacios públicos","subse ninez bio bio cncpt",8,8311,"10 a 13",27,"Establecimiento Educacional"
762,752,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejores_sueldos', 'salud']","Mejorar calidad y acceso a salud y educación","chile crece contigo el carmen",16,16104,"10 a 13",10,"Establecimiento Educacional"
763,753,9,0.200900003314018,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['necesidad', 'capacitarse', 'poder', 'mejor', 'formar', 'vida', 'mediar', 'librar']","Espacios recreativos y de esparcimiento","servicio nacional de menores",10,10101,"14 a 18",3,"Otro"
764,754,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejores_sueldos', 'salud']","Mejorar calidad y acceso a salud y educación","chile crece contigo quirihue",16,16201,"6 a 9",10,"Establecimiento Educacional"
765,755,8,0.326200008392334,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['espacio', 'lucir', 'tematicas']","Espacios públicos","opd",4,4105,"10 a 13",25,"Establecimiento Educacional"
766,756,1,0.219400003552437,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['jubilación', 'abuelitos', 'pequenas']","Mejorar calidad y acceso a salud y educación","ilustre municipalidad de lolol",6,6304,"6 a 9",8,"Establecimiento Educacional"
767,757,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","corporación opción  abate molina",7,7201,"14 a 18",7,"Programa Sename"
768,758,9,0.382699996232986,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['librar', 'tan', 'reprimir', 'mas', 'justar', 'tolerante', 'empatico', 'mas', 'consciente']","Espacios recreativos y de esparcimiento","opd los vilos",4,4203,"10 a 13",10,"Consejo Consultivo"
769,759,6,0.476000010967255,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['actividad', 'construir', 'querer', 'hermano', 'realizar', 'dibujar', 'demostrar', 'futuro', 'vivir', 'junto']","Derechos sociales e igualdad","adra chile",8,8101,"6 a 9",7,"Programa Sename"
770,760,1,0.333799988031387,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'pensionar', 'personar', 'mayor', 'cambiar', 'mas', 'abuso']","Mejorar calidad y acceso a salud y educación","ninez chcc florida",8,8104,"10 a 13",15,"Otro"
771,761,4,0.326499998569489,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['necesidad', 'aguar', 'comuna']","Conectividad y transporte","ppf sendero del inca petorca",5,5404,"Todos",34,"Otro"
772,762,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejores_sueldos', 'salud']","Mejorar calidad y acceso a salud y educación","chile crece contigo portezuelo",16,16205,"10 a 13",10,"Establecimiento Educacional"
773,763,4,0.267399996519089,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['aguar']","Conectividad y transporte","escuela de verano petorca",5,5404,"Todos",40,"Otro"
774,764,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto']","Espacios públicos","escuela de verano",16,16201,"Todos",15,"Establecimiento Educacional"
775,765,8,0.465200006961823,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'espacio', 'fisicos']","Espacios públicos","chile crece contigo",16,16108,"6 a 9",10,"Otro"
776,766,7,0.290899991989136,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['considerar', 'trabajar', 'territorial', 'jjvv']","Acceso a servicios y prestaciones dignas","opd san antonio",5,5601,"Todos",23,"Oficina de Protección de Derechos"
777,767,6,0.465200006961823,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['temer', 'discutir', 'proposito', 'estallido', 'socio']","Derechos sociales e igualdad","oficina de protección de derechos de pirque",13,13202,"10 a 13",6,"Oficina de Protección de Derechos"
778,768,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'salud']","Mejorar calidad y acceso a salud y educación","programa chile crece contigo",16,16101,"Todos",9,"Establecimiento Educacional"
779,769,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'acceso', 'salud']","Mejorar calidad y acceso a salud y educación","escuela de verano colegio el melón",5,5506,"6 a 9",24,"Establecimiento Educacional"
780,770,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejores_sueldos', 'salud']","Mejorar calidad y acceso a salud y educación","chile crece san carlos",16,16301,"6 a 9",13,"Establecimiento Educacional"
781,771,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto']","Espacios públicos","oficina de protección de derechos paacha pauna",3,3103,"6 a 9",31,"Establecimiento Educacional"
782,772,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","francisco urrutia urrutia",7,7403,"6 a 9",9,"Establecimiento Educacional"
783,773,6,0.465200006961823,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['temer', 'discutir', 'proposito', 'estallido', 'socio']","Derechos sociales e igualdad","oficina de protección de derechos de pirque",13,13202,"10 a 13",7,"Oficina de Protección de Derechos"
784,774,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['tranquilidad']","Paz y justicia","participantes de escuela de verano",16,16304,"Todos",10,"Otro"
785,775,6,0.402599990367889,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['escuchar', 'mas', 'vulnerable', 'establecer', 'politicas', 'local', 'realidad', 'social', 'region']","Derechos sociales e igualdad","taller de karate",16,16202,"10 a 13",5,"Otro"
786,776,1,0.33390000462532,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'salud', 'personar', 'enfermedad']","Mejorar calidad y acceso a salud y educación","municipalidad de coihueco",16,16302,"10 a 13",10,"Establecimiento Educacional"
787,777,4,0.237200006842613,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['personar', 'mas', 'personar', 'menos', 'abogar', 'ganar', 'mas']","Conectividad y transporte","subsecretaria ninez bio  bio ninos y ninas chiguayante",8,8103,"6 a 9",6,"Otro"
788,778,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'educacion']","Mejorar calidad y acceso a salud y educación","oficina local de la niñez",16,16107,"10 a 13",28,"Otro"
789,779,6,0.465200006961823,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['temer', 'discutir', 'proposito', 'estallido', 'socio']","Derechos sociales e igualdad","oficina de proteccion de derechos de pirque",13,13202,"10 a 13",6,"Oficina de Protección de Derechos"
790,780,6,0.448900014162064,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['pasar', 'tiempo', 'familia']","Derechos sociales e igualdad","oficina de protección de derechos de pirque",13,13202,"6 a 9",8,"Oficina de Protección de Derechos"
791,781,6,0.449000000953674,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['pasar', 'tiempo', 'familia']","Derechos sociales e igualdad","oficina de protección de derechos de pirque",13,13202,"6 a 9",7,"Oficina de Protección de Derechos"
792,782,0,0.219099998474121,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['existir']","Vivienda","oficina de protección de derechos de pirque",13,13202,"4 a 5",8,"Oficina de Protección de Derechos"
793,783,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'salud']","Mejorar calidad y acceso a salud y educación","cnct",7,7407,"10 a 13",20,"Establecimiento Educacional"
794,784,5,0.275400012731552,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['deber', 'cuidar', 'tierra', 'poner', 'existir', 'basura', 'vivir_lugar', 'sucio']","Seguridad","chcc y centros para hijos e hijas de cuidadores principales temporeros",7,7203,"6 a 9",8,"Otro"
795,785,6,0.271699994802475,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['presentar']","Derechos sociales e igualdad","adra chile",8,8101,"Todos",4,"Programa Sename"
796,786,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","oficina protección de derechos de niñez y jventudsan joaquin",13,13129,"Todos",11,"Oficina de Protección de Derechos"
797,787,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['robo']","Paz y justicia","municipalidad de rauco y chcc",7,7305,"4 a 5",20,"Establecimiento Educacional"
798,788,2,0.38400000333786,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['existir', 'saqueo', 'tampoco', 'incendio', 'disparo']","Cambios políticos y culturales","escuela verano 2020 municipalidad de chillan viejo",16,16103,"6 a 9",17,"Establecimiento Educacional"
799,789,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['cuidar']","Mejorar calidad y acceso a salud y educación","opd los angeles",8,8301,"14 a 18",11,"Oficina de Protección de Derechos"
800,790,0,0.219099998474121,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['existir']","Vivienda","municipalidad de salamanca",4,4204,"6 a 9",9,"Establecimiento Educacional"
801,791,5,0.323300004005432,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['carabinero', 'disparar', 'gente']","Seguridad","gobernacion isla de pascua",5,5201,"10 a 13",20,"Oficina de Protección de Derechos"
802,792,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'educacion']","Mejorar calidad y acceso a salud y educación","subse ninez bio bio cncpt",8,8304,"10 a 13",30,"Establecimiento Educacional"
803,793,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'sueldo']","Mejorar calidad y acceso a salud y educación","subse ninez bio bio cncpt",8,8313,"10 a 13",24,"Establecimiento Educacional"
804,794,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['bajos_sueldos']","Seguridad","subse ninez bio bio cncpt",8,8312,"10 a 13",22,"Establecimiento Educacional"
805,795,5,0.323300004005432,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['alto', 'valorar', 'comer']","Seguridad","subse ninez bio bio cncpt",8,8106,"10 a 13",21,"Establecimiento Educacional"
806,796,8,0.38740000128746,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['juguete', 'auto']","Espacios públicos","chile crece contigo",13,13127,"4 a 5",15,"Establecimiento Educacional"
